trip_duration_days,miles_traveled,total_receipts_amount,expected_output,predicted_output,error,abs_error,miles_per_day,receipts_per_day,duration_category,mileage_category,receipt_category,total_receipt_category
8,123.0,612.55,851.24,964.74,113.5,113.5,15.375,76.56875,8-10 days,<50 mi/day,Medium ($75-150/day),High ($500-1000)
4,87.0,2463.92,1413.52,1396.87,-16.65000000000009,16.65000000000009,21.75,615.98,4-5 days,<50 mi/day,Very High (>$250/day),Very High (>$1000)
10,164.0,1144.9,1516.43,1369.9,-146.52999999999997,146.52999999999997,16.4,114.49000000000001,8-10 days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
1,989.0,2196.84,1439.17,1340.25,-98.92000000000007,98.92000000000007,989.0,2196.84,1 day,300+ mi/day,Very High (>$250/day),Very High (>$1000)
4,470.0,1968.63,1501.1,1638.11,137.01,137.01,117.5,492.1575,4-5 days,100-150 mi/day,Very High (>$250/day),Very High (>$1000)
1,37.0,1397.17,1092.94,1031.46,-61.48000000000002,61.48000000000002,37.0,1397.17,1 day,<50 mi/day,Very High (>$250/day),Very High (>$1000)
8,488.0,439.7,1030.13,1011.67,-18.46000000000015,18.46000000000015,61.0,54.9625,8-10 days,50-100 mi/day,Low ($30-75/day),Medium ($200-500)
12,757.0,897.4,1780.07,1821.43,41.36000000000013,41.36000000000013,63.083333333333336,74.78333333333333,11+ days,50-100 mi/day,Low ($30-75/day),High ($500-1000)
14,958.0,1727.76,2065.16,2285.34,220.1800000000003,220.1800000000003,68.42857142857143,123.41142857142857,11+ days,50-100 mi/day,Medium ($75-150/day),Very High (>$1000)
2,456.0,2390.7,1342.39,1522.77,180.37999999999988,180.37999999999988,228.0,1195.35,2-3 days,200-300 mi/day,Very High (>$250/day),Very High (>$1000)
5,733.0,41.18,771.83,794.42,22.589999999999918,22.589999999999918,146.6,8.236,4-5 days,100-150 mi/day,Very Low (<$30/day),Very Low (<$50)
5,291.0,1279.7,1477.12,1183.67,-293.4499999999998,293.4499999999998,58.2,255.94,4-5 days,50-100 mi/day,Very High (>$250/day),Very High (>$1000)
10,478.0,2091.79,1568.41,1543.11,-25.300000000000182,25.300000000000182,47.8,209.179,8-10 days,<50 mi/day,High ($150-250/day),Very High (>$1000)
8,817.0,1455.73,1847.26,2100.15,252.8900000000001,252.8900000000001,102.125,181.96625,8-10 days,100-150 mi/day,High ($150-250/day),Very High (>$1000)
6,1043.0,1404.35,1807.42,1953.75,146.32999999999993,146.32999999999993,173.83333333333334,234.0583333333333,6-7 days,150-200 mi/day,High ($150-250/day),Very High (>$1000)
2,958.0,1855.58,1549.54,1628.74,79.20000000000005,79.20000000000005,479.0,927.79,2-3 days,300+ mi/day,Very High (>$250/day),Very High (>$1000)
9,524.0,474.75,935.4,1293.07,357.66999999999996,357.66999999999996,58.22222222222222,52.75,8-10 days,50-100 mi/day,Low ($30-75/day),Medium ($200-500)
6,45.0,81.59,522.58,601.87,79.28999999999996,79.28999999999996,7.5,13.598333333333334,6-7 days,<50 mi/day,Very Low (<$30/day),Low ($50-200)
8,342.0,2259.06,1502.02,1365.87,-136.1500000000001,136.1500000000001,42.75,282.3825,8-10 days,<50 mi/day,Very High (>$250/day),Very High (>$1000)
12,379.0,1897.29,1682.98,1651.58,-31.40000000000009,31.40000000000009,31.583333333333332,158.1075,11+ days,<50 mi/day,High ($150-250/day),Very High (>$1000)
6,333.0,1254.68,1585.02,1212.48,-372.53999999999996,372.53999999999996,55.5,209.11333333333334,6-7 days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
2,634.0,1739.81,1490.51,1430.96,-59.549999999999955,59.549999999999955,317.0,869.905,2-3 days,300+ mi/day,Very High (>$250/day),Very High (>$1000)
5,285.0,974.73,1282.84,1052.17,-230.66999999999985,230.66999999999985,57.0,194.946,4-5 days,50-100 mi/day,High ($150-250/day),High ($500-1000)
12,33.0,1249.13,1707.38,1547.48,-159.9000000000001,159.9000000000001,2.75,104.09416666666668,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
9,118.0,1285.82,1539.77,1307.37,-232.4000000000001,232.4000000000001,13.11111111111111,142.86888888888888,8-10 days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
1,420.0,2273.6,1220.35,1186.0,-34.34999999999991,34.34999999999991,420.0,2273.6,1 day,300+ mi/day,Very High (>$250/day),Very High (>$1000)
11,312.0,2072.39,1586.22,1613.45,27.230000000000018,27.230000000000018,28.363636363636363,188.3990909090909,11+ days,<50 mi/day,High ($150-250/day),Very High (>$1000)
10,753.0,2054.02,1779.08,1687.38,-91.69999999999982,91.69999999999982,75.3,205.402,8-10 days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
5,125.0,96.38,570.99,547.04,-23.950000000000045,23.950000000000045,25.0,19.276,4-5 days,<50 mi/day,Very Low (<$30/day),Low ($50-200)
6,597.0,888.84,1395.65,1241.64,-154.01,154.01,99.5,148.14000000000001,6-7 days,50-100 mi/day,Medium ($75-150/day),High ($500-1000)
12,1065.0,203.2,1408.25,1513.98,105.73000000000002,105.73000000000002,88.75,16.933333333333334,11+ days,50-100 mi/day,Very Low (<$30/day),Medium ($200-500)
1,214.0,540.03,402.81,603.6,200.79000000000002,200.79000000000002,214.0,540.03,1 day,200-300 mi/day,Very High (>$250/day),High ($500-1000)
11,886.0,922.66,1852.24,1916.81,64.56999999999994,64.56999999999994,80.54545454545455,83.87818181818182,11+ days,50-100 mi/day,Medium ($75-150/day),High ($500-1000)
10,621.0,978.73,1656.28,1484.92,-171.3599999999999,171.3599999999999,62.1,97.873,8-10 days,50-100 mi/day,Medium ($75-150/day),High ($500-1000)
4,1000.0,2355.34,1699.56,1861.19,161.6300000000001,161.6300000000001,250.0,588.835,4-5 days,200-300 mi/day,Very High (>$250/day),Very High (>$1000)
13,534.0,1765.96,1881.36,1983.28,101.92000000000007,101.92000000000007,41.07692307692308,135.84307692307692,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
6,475.0,1800.71,1671.23,1394.65,-276.5799999999999,276.5799999999999,79.16666666666667,300.11833333333334,6-7 days,50-100 mi/day,Very High (>$250/day),Very High (>$1000)
11,623.0,2265.21,1739.18,1814.64,75.46000000000004,75.46000000000004,56.63636363636363,205.92818181818183,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
1,620.0,973.91,1112.02,748.0,-364.02,364.02,620.0,973.91,1 day,300+ mi/day,Very High (>$250/day),High ($500-1000)
13,1004.0,1757.75,1960.67,2377.16,416.4899999999998,416.4899999999998,77.23076923076923,135.21153846153845,11+ days,50-100 mi/day,Medium ($75-150/day),Very High (>$1000)
8,962.0,1929.63,1897.19,1979.53,82.33999999999992,82.33999999999992,120.25,241.20375,8-10 days,100-150 mi/day,High ($150-250/day),Very High (>$1000)
14,516.0,1464.67,1842.1,2020.8,178.70000000000005,178.70000000000005,36.857142857142854,104.61928571428572,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
11,685.0,2272.75,1873.94,1833.72,-40.22000000000003,40.22000000000003,62.27272727272727,206.61363636363637,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
3,307.0,266.21,540.97,502.72,-38.25,38.25,102.33333333333333,88.73666666666666,2-3 days,100-150 mi/day,Medium ($75-150/day),Medium ($200-500)
3,375.0,1346.21,1339.93,1194.77,-145.16000000000008,145.16000000000008,125.0,448.7366666666667,2-3 days,100-150 mi/day,Very High (>$250/day),Very High (>$1000)
4,1124.0,2177.18,1567.43,1977.39,409.96000000000004,409.96000000000004,281.0,544.295,4-5 days,200-300 mi/day,Very High (>$250/day),Very High (>$1000)
3,779.0,2110.9,1520.73,1629.72,108.99000000000001,108.99000000000001,259.6666666666667,703.6333333333333,2-3 days,200-300 mi/day,Very High (>$250/day),Very High (>$1000)
8,1173.0,671.25,1419.34,2153.67,734.3300000000002,734.3300000000002,146.625,83.90625,8-10 days,100-150 mi/day,Medium ($75-150/day),High ($500-1000)
14,47.0,1667.14,1745.18,1738.8,-6.380000000000109,6.380000000000109,3.357142857142857,119.08142857142857,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
3,981.0,2008.83,1539.47,1677.85,138.37999999999988,138.37999999999988,327.0,669.61,2-3 days,300+ mi/day,Very High (>$250/day),Very High (>$1000)
5,516.0,1450.67,1547.5,1391.14,-156.3599999999999,156.3599999999999,103.2,290.134,4-5 days,100-150 mi/day,Very High (>$250/day),Very High (>$1000)
6,471.0,332.51,872.19,1014.03,141.83999999999992,141.83999999999992,78.5,55.41833333333333,6-7 days,50-100 mi/day,Low ($30-75/day),Medium ($200-500)
2,941.0,1565.77,1432.79,1539.08,106.28999999999996,106.28999999999996,470.5,782.885,2-3 days,300+ mi/day,Very High (>$250/day),Very High (>$1000)
10,377.0,301.96,837.36,970.91,133.54999999999995,133.54999999999995,37.7,30.195999999999998,8-10 days,<50 mi/day,Low ($30-75/day),Medium ($200-500)
7,273.0,285.83,793.58,741.62,-51.960000000000036,51.960000000000036,39.0,40.832857142857144,6-7 days,<50 mi/day,Low ($30-75/day),Medium ($200-500)
1,458.0,834.7,737.28,701.2,-36.07999999999993,36.07999999999993,458.0,834.7,1 day,300+ mi/day,Very High (>$250/day),High ($500-1000)
11,772.0,932.31,1575.52,1711.4,135.8800000000001,135.8800000000001,70.18181818181819,84.75545454545454,11+ days,50-100 mi/day,Medium ($75-150/day),High ($500-1000)
11,36.0,1541.47,1593.24,1422.48,-170.76,170.76,3.272727272727273,140.13363636363636,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
12,211.0,1048.29,1579.73,1514.64,-65.08999999999992,65.08999999999992,17.583333333333332,87.3575,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
7,987.0,2164.1,1839.67,2031.09,191.41999999999985,191.41999999999985,141.0,309.15714285714284,6-7 days,100-150 mi/day,Very High (>$250/day),Very High (>$1000)
9,662.0,2275.59,1599.27,1686.74,87.47000000000003,87.47000000000003,73.55555555555556,252.84333333333336,8-10 days,50-100 mi/day,Very High (>$250/day),Very High (>$1000)
12,96.0,1164.37,1553.21,1463.6,-89.61000000000013,89.61000000000013,8.0,97.03083333333332,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
5,569.0,1856.7,1623.81,1539.39,-84.41999999999985,84.41999999999985,113.8,371.34000000000003,4-5 days,100-150 mi/day,Very High (>$250/day),Very High (>$1000)
12,128.0,477.17,874.99,1108.78,233.78999999999996,233.78999999999996,10.666666666666666,39.76416666666667,11+ days,<50 mi/day,Low ($30-75/day),Medium ($200-500)
4,886.0,2401.28,1698.0,1851.75,153.75,153.75,221.5,600.32,4-5 days,200-300 mi/day,Very High (>$250/day),Very High (>$1000)
13,19.0,807.27,1331.53,1531.71,200.18000000000006,200.18000000000006,1.4615384615384615,62.097692307692306,11+ days,<50 mi/day,Low ($30-75/day),High ($500-1000)
8,275.0,2347.09,1454.47,1348.56,-105.91000000000008,105.91000000000008,34.375,293.38625,8-10 days,<50 mi/day,Very High (>$250/day),Very High (>$1000)
9,963.0,588.5,1434.42,1626.38,191.96000000000004,191.96000000000004,107.0,65.38888888888889,8-10 days,100-150 mi/day,Low ($30-75/day),High ($500-1000)
14,1056.0,2489.69,1894.16,2342.28,448.1200000000001,448.1200000000001,75.42857142857143,177.835,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
5,728.0,423.16,947.72,1005.36,57.639999999999986,57.639999999999986,145.6,84.632,4-5 days,100-150 mi/day,Medium ($75-150/day),Medium ($200-500)
4,286.0,1063.49,418.17,993.09,574.9200000000001,574.9200000000001,71.5,265.8725,4-5 days,50-100 mi/day,Very High (>$250/day),Very High (>$1000)
11,332.0,1352.48,1663.39,1576.76,-86.63000000000011,86.63000000000011,30.181818181818183,122.95272727272727,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
12,49.0,1118.38,1494.81,1433.82,-60.99000000000001,60.99000000000001,4.083333333333333,93.19833333333334,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
2,18.0,2503.46,1206.95,1284.06,77.1099999999999,77.1099999999999,9.0,1251.73,2-3 days,<50 mi/day,Very High (>$250/day),Very High (>$1000)
14,592.0,1268.36,1930.24,2042.46,112.22000000000003,112.22000000000003,42.285714285714285,90.59714285714286,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
3,892.0,171.32,875.39,841.35,-34.039999999999964,34.039999999999964,297.3333333333333,57.10666666666666,2-3 days,200-300 mi/day,Low ($30-75/day),Low ($50-200)
11,741.0,1872.39,1847.08,1847.89,0.8100000000001728,0.8100000000001728,67.36363636363636,170.21727272727273,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
14,807.0,2358.41,1819.41,2162.58,343.16999999999985,343.16999999999985,57.642857142857146,168.45785714285714,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
5,873.0,1584.53,1796.7,1583.07,-213.6300000000001,213.6300000000001,174.6,316.906,4-5 days,150-200 mi/day,Very High (>$250/day),Very High (>$1000)
3,1159.0,2209.44,1434.84,1843.32,408.48,408.48,386.3333333333333,736.48,2-3 days,300+ mi/day,Very High (>$250/day),Very High (>$1000)
11,920.0,1338.65,1871.27,2094.93,223.65999999999985,223.65999999999985,83.63636363636364,121.69545454545455,11+ days,50-100 mi/day,Medium ($75-150/day),Very High (>$1000)
1,388.0,390.7,332.06,673.2,341.14000000000004,341.14000000000004,388.0,390.7,1 day,300+ mi/day,Very High (>$250/day),Medium ($200-500)
9,576.0,1059.79,1547.5,1486.08,-61.42000000000007,61.42000000000007,64.0,117.75444444444445,8-10 days,50-100 mi/day,Medium ($75-150/day),Very High (>$1000)
9,524.0,2367.12,1640.78,1599.28,-41.5,41.5,58.22222222222222,263.0133333333333,8-10 days,50-100 mi/day,Very High (>$250/day),Very High (>$1000)
10,459.0,2183.11,1559.59,1544.65,-14.939999999999827,14.939999999999827,45.9,218.311,8-10 days,<50 mi/day,High ($150-250/day),Very High (>$1000)
4,725.0,588.9,1097.95,948.43,-149.5200000000001,149.5200000000001,181.25,147.225,4-5 days,150-200 mi/day,Medium ($75-150/day),High ($500-1000)
1,992.0,958.87,1222.41,841.0,-381.4100000000001,381.4100000000001,992.0,958.87,1 day,300+ mi/day,Very High (>$250/day),High ($500-1000)
10,536.0,2194.42,1615.13,1583.82,-31.310000000000173,31.310000000000173,53.6,219.442,8-10 days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
11,1126.0,1593.03,2143.74,2275.85,132.11000000000013,132.11000000000013,102.36363636363636,144.82090909090908,11+ days,100-150 mi/day,Medium ($75-150/day),Very High (>$1000)
10,314.0,1098.8,1539.1,1441.15,-97.94999999999982,97.94999999999982,31.4,109.88,8-10 days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
1,9.0,2246.28,1120.22,1015.22,-105.0,105.0,9.0,2246.28,1 day,<50 mi/day,Very High (>$250/day),Very High (>$1000)
11,706.0,1508.23,2030.59,1839.06,-191.52999999999997,191.52999999999997,64.18181818181819,137.1118181818182,11+ days,50-100 mi/day,Medium ($75-150/day),Very High (>$1000)
10,976.0,2166.02,1775.03,1936.12,161.08999999999992,161.08999999999992,97.6,216.602,8-10 days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
5,1028.0,653.19,1313.95,1430.57,116.61999999999989,116.61999999999989,205.6,130.638,4-5 days,200-300 mi/day,Medium ($75-150/day),High ($500-1000)
8,1166.0,99.47,1149.07,1283.66,134.59000000000015,134.59000000000015,145.75,12.43375,8-10 days,100-150 mi/day,Very Low (<$30/day),Low ($50-200)
12,882.0,1958.14,1944.88,2034.03,89.14999999999986,89.14999999999986,73.5,163.17833333333334,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
11,448.0,732.79,1090.35,1558.81,468.46000000000004,468.46000000000004,40.72727272727273,66.61727272727272,11+ days,<50 mi/day,Low ($30-75/day),High ($500-1000)
7,623.0,1691.39,1800.86,1786.54,-14.319999999999936,14.319999999999936,89.0,241.62714285714287,6-7 days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
3,127.0,293.49,303.2,425.7,122.5,122.5,42.333333333333336,97.83,2-3 days,<50 mi/day,Medium ($75-150/day),Medium ($200-500)
12,218.0,486.02,1005.67,1138.28,132.61,132.61,18.166666666666668,40.501666666666665,11+ days,<50 mi/day,Low ($30-75/day),Medium ($200-500)
3,1166.0,530.44,785.59,1017.59,232.0,232.0,388.6666666666667,176.81333333333336,2-3 days,300+ mi/day,High ($150-250/day),High ($500-1000)
11,17.0,550.58,830.07,1296.64,466.57000000000005,466.57000000000005,1.5454545454545454,50.052727272727275,11+ days,<50 mi/day,Low ($30-75/day),High ($500-1000)
9,696.0,1749.97,1649.49,1651.41,1.9200000000000728,1.9200000000000728,77.33333333333333,194.44111111111113,8-10 days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
4,305.0,125.79,664.43,610.73,-53.69999999999993,53.69999999999993,76.25,31.4475,4-5 days,50-100 mi/day,Low ($30-75/day),Low ($50-200)
12,104.0,1300.05,1779.92,1595.52,-184.4000000000001,184.4000000000001,8.666666666666666,108.33749999999999,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
1,303.0,931.53,857.42,639.2,-218.2199999999999,218.2199999999999,303.0,931.53,1 day,300+ mi/day,Very High (>$250/day),High ($500-1000)
8,1012.0,2390.84,1732.12,2183.65,451.5300000000002,451.5300000000002,126.5,298.855,8-10 days,100-150 mi/day,Very High (>$250/day),Very High (>$1000)
9,938.0,2224.29,1913.87,1931.94,18.070000000000164,18.070000000000164,104.22222222222223,247.14333333333332,8-10 days,100-150 mi/day,High ($150-250/day),Very High (>$1000)
3,471.0,288.19,535.67,601.92,66.25,66.25,157.0,96.06333333333333,2-3 days,150-200 mi/day,Medium ($75-150/day),Medium ($200-500)
5,72.0,977.67,1156.55,933.35,-223.19999999999993,223.19999999999993,14.4,195.534,4-5 days,<50 mi/day,High ($150-250/day),High ($500-1000)
10,160.0,2272.56,1642.15,1373.64,-268.51,268.51,16.0,227.256,8-10 days,<50 mi/day,High ($150-250/day),Very High (>$1000)
10,965.0,1851.28,1805.77,1938.31,132.53999999999996,132.53999999999996,96.5,185.128,8-10 days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
3,266.0,2178.16,1447.95,1455.45,7.5,7.5,88.66666666666667,726.0533333333333,2-3 days,50-100 mi/day,Very High (>$250/day),Very High (>$1000)
12,734.0,2491.82,1792.31,1873.81,81.5,81.5,61.166666666666664,207.65166666666667,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
12,64.0,1641.01,1710.72,1568.83,-141.8900000000001,141.8900000000001,5.333333333333333,136.75083333333333,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
9,497.0,1845.08,1674.09,1501.35,-172.74,172.74,55.22222222222222,205.0088888888889,8-10 days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
3,781.0,1801.38,1586.21,1557.1,-29.110000000000127,29.110000000000127,260.3333333333333,600.46,2-3 days,200-300 mi/day,Very High (>$250/day),Very High (>$1000)
3,158.0,1070.74,1183.16,989.32,-193.84000000000003,193.84000000000003,52.666666666666664,356.91333333333336,2-3 days,50-100 mi/day,Very High (>$250/day),Very High (>$1000)
3,1096.0,200.27,802.96,954.36,151.39999999999998,151.39999999999998,365.3333333333333,66.75666666666667,2-3 days,300+ mi/day,Low ($30-75/day),Medium ($200-500)
11,1116.0,2067.8,1987.44,2330.72,343.27999999999975,343.27999999999975,101.45454545454545,187.9818181818182,11+ days,100-150 mi/day,High ($150-250/day),Very High (>$1000)
10,831.0,39.86,982.64,1172.85,190.20999999999992,190.20999999999992,83.1,3.9859999999999998,8-10 days,50-100 mi/day,Very Low (<$30/day),Very Low (<$50)
14,124.0,1064.64,1761.68,1784.78,23.09999999999991,23.09999999999991,8.857142857142858,76.0457142857143,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
4,10.0,1262.73,1261.41,1016.36,-245.05000000000007,245.05000000000007,2.5,315.6825,4-5 days,<50 mi/day,Very High (>$250/day),Very High (>$1000)
5,955.0,106.86,897.78,968.05,70.26999999999998,70.26999999999998,191.0,21.372,4-5 days,150-200 mi/day,Very Low (<$30/day),Low ($50-200)
7,1176.0,2489.13,1921.16,2246.56,325.39999999999986,325.39999999999986,168.0,355.59000000000003,6-7 days,150-200 mi/day,Very High (>$250/day),Very High (>$1000)
6,803.0,465.6,1012.0,1491.96,479.96000000000004,479.96000000000004,133.83333333333334,77.60000000000001,6-7 days,100-150 mi/day,Medium ($75-150/day),Medium ($200-500)
9,868.0,62.12,1022.81,1101.55,78.74000000000001,78.74000000000001,96.44444444444444,6.902222222222222,8-10 days,50-100 mi/day,Very Low (<$30/day),Low ($50-200)
1,181.0,128.05,225.12,390.4,165.27999999999997,165.27999999999997,181.0,128.05,1 day,150-200 mi/day,Medium ($75-150/day),Low ($50-200)
3,70.0,631.88,564.16,602.69,38.530000000000086,38.530000000000086,23.333333333333332,210.62666666666667,2-3 days,<50 mi/day,High ($150-250/day),High ($500-1000)
8,1090.0,419.76,1189.47,1832.91,643.44,643.44,136.25,52.47,8-10 days,100-150 mi/day,Low ($30-75/day),Medium ($200-500)
14,1184.0,2269.89,1943.24,2380.04,436.79999999999995,436.79999999999995,84.57142857142857,162.135,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
1,735.0,1676.9,1365.21,1276.75,-88.46000000000004,88.46000000000004,735.0,1676.9,1 day,300+ mi/day,Very High (>$250/day),Very High (>$1000)
2,547.0,119.09,509.52,511.8,2.2800000000000296,2.2800000000000296,273.5,59.545,2-3 days,200-300 mi/day,Low ($30-75/day),Low ($50-200)
11,265.0,218.66,949.34,1023.37,74.02999999999997,74.02999999999997,24.09090909090909,19.87818181818182,11+ days,<50 mi/day,Very Low (<$30/day),Medium ($200-500)
10,223.0,886.32,1305.54,1230.17,-75.36999999999989,75.36999999999989,22.3,88.632,8-10 days,<50 mi/day,Medium ($75-150/day),High ($500-1000)
12,959.0,1947.82,1833.24,2057.66,224.41999999999985,224.41999999999985,79.91666666666667,162.31833333333333,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
11,498.0,1578.39,1793.52,1718.11,-75.41000000000008,75.41000000000008,45.27272727272727,143.49,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
14,127.0,988.4,1688.9,1711.73,22.829999999999927,22.829999999999927,9.071428571428571,70.6,11+ days,<50 mi/day,Low ($30-75/day),High ($500-1000)
3,621.0,214.08,779.66,749.44,-30.219999999999914,30.219999999999914,207.0,71.36,2-3 days,200-300 mi/day,Low ($30-75/day),Medium ($200-500)
6,1193.0,2241.5,1839.47,2202.82,363.35000000000014,363.35000000000014,198.83333333333334,373.5833333333333,6-7 days,150-200 mi/day,Very High (>$250/day),Very High (>$1000)
4,448.0,2055.97,1497.46,1645.33,147.8699999999999,147.8699999999999,112.0,513.9925,4-5 days,100-150 mi/day,Very High (>$250/day),Very High (>$1000)
8,466.0,2064.63,1558.12,1480.88,-77.23999999999978,77.23999999999978,58.25,258.07875,8-10 days,50-100 mi/day,Very High (>$250/day),Very High (>$1000)
12,229.0,1216.16,1696.65,1654.9,-41.75,41.75,19.083333333333332,101.34666666666668,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
13,658.0,559.48,1573.12,1430.01,-143.1099999999999,143.1099999999999,50.61538461538461,43.03692307692308,11+ days,50-100 mi/day,Low ($30-75/day),High ($500-1000)
13,1034.0,2477.98,1842.24,2310.19,467.95000000000005,467.95000000000005,79.53846153846153,190.61384615384617,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
4,842.0,2464.29,1611.66,1993.01,381.3499999999999,381.3499999999999,210.5,616.0725,4-5 days,200-300 mi/day,Very High (>$250/day),Very High (>$1000)
13,837.0,1218.93,1921.68,2039.98,118.29999999999995,118.29999999999995,64.38461538461539,93.76384615384616,11+ days,50-100 mi/day,Medium ($75-150/day),Very High (>$1000)
11,927.0,1306.37,1804.68,2097.29,292.6099999999999,292.6099999999999,84.27272727272727,118.76090909090908,11+ days,50-100 mi/day,Medium ($75-150/day),Very High (>$1000)
4,1047.0,1657.68,1605.84,1750.83,144.99,144.99,261.75,414.42,4-5 days,200-300 mi/day,Very High (>$250/day),Very High (>$1000)
4,262.0,1681.28,1435.34,1323.5,-111.83999999999992,111.83999999999992,65.5,420.32,4-5 days,50-100 mi/day,Very High (>$250/day),Very High (>$1000)
7,1126.0,1103.75,2014.72,2053.52,38.799999999999955,38.799999999999955,160.85714285714286,157.67857142857142,6-7 days,150-200 mi/day,High ($150-250/day),Very High (>$1000)
5,781.0,672.91,1125.36,1123.43,-1.9299999999998363,1.9299999999998363,156.2,134.582,4-5 days,150-200 mi/day,Medium ($75-150/day),High ($500-1000)
5,831.0,591.65,1090.31,1112.69,22.38000000000011,22.38000000000011,166.2,118.33,4-5 days,150-200 mi/day,Medium ($75-150/day),High ($500-1000)
7,1089.0,1026.25,2132.85,2116.45,-16.40000000000009,16.40000000000009,155.57142857142858,146.60714285714286,6-7 days,150-200 mi/day,Medium ($75-150/day),Very High (>$1000)
1,793.0,2171.07,1421.36,1291.25,-130.1099999999999,130.1099999999999,793.0,2171.07,1 day,300+ mi/day,Very High (>$250/day),Very High (>$1000)
9,368.0,495.12,847.33,1178.97,331.64,331.64,40.888888888888886,55.013333333333335,8-10 days,<50 mi/day,Low ($30-75/day),Medium ($200-500)
6,818.0,1130.38,1704.06,1862.09,158.02999999999997,158.02999999999997,136.33333333333334,188.39666666666668,6-7 days,100-150 mi/day,High ($150-250/day),Very High (>$1000)
11,667.0,1915.95,1732.2,1841.23,109.02999999999997,109.02999999999997,60.63636363636363,174.17727272727274,11+ days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
2,267.0,2116.93,1349.04,1368.55,19.50999999999999,19.50999999999999,133.5,1058.465,2-3 days,100-150 mi/day,Very High (>$250/day),Very High (>$1000)
10,1083.0,2105.36,1844.58,2066.75,222.17000000000007,222.17000000000007,108.3,210.536,8-10 days,100-150 mi/day,High ($150-250/day),Very High (>$1000)
13,529.0,1767.79,2015.18,1981.8,-33.38000000000011,33.38000000000011,40.69230769230769,135.98384615384614,11+ days,<50 mi/day,Medium ($75-150/day),Very High (>$1000)
9,1155.0,1346.4,2248.12,2046.13,-201.98999999999978,201.98999999999978,128.33333333333334,149.60000000000002,8-10 days,100-150 mi/day,Medium ($75-150/day),Very High (>$1000)
7,1185.0,1768.01,2072.18,2109.44,37.26000000000022,37.26000000000022,169.28571428571428,252.57285714285715,6-7 days,150-200 mi/day,Very High (>$250/day),Very High (>$1000)
5,763.0,1420.94,1777.14,1426.68,-350.46000000000004,350.46000000000004,152.6,284.188,4-5 days,150-200 mi/day,Very High (>$250/day),Very High (>$1000)
7,368.0,1231.69,1550.04,1150.79,-399.25,399.25,52.57142857142857,175.9557142857143,6-7 days,50-100 mi/day,High ($150-250/day),Very High (>$1000)
6,659.0,322.1,972.58,1301.43,328.85,328.85,109.83333333333333,53.68333333333334,6-7 days,100-150 mi/day,Low ($30-75/day),Medium ($200-500)
14,1138.0,518.18,1696.86,1755.72,58.86000000000013,58.86000000000013,81.28571428571429,37.012857142857136,11+ days,50-100 mi/day,Low ($30-75/day),High ($500-1000)
6,172.0,1977.78,1603.89,1234.69,-369.20000000000005,369.20000000000005,28.666666666666668,329.63,6-7 days,<50 mi/day,Very High (>$250/day),Very High (>$1000)
6,628.0,311.47,903.3,1290.59,387.28999999999996,387.28999999999996,104.66666666666667,51.91166666666667,6-7 days,100-150 mi/day,Low ($30-75/day),Medium ($200-500)
